SeqNumber	rrtf_1v2.p	rrtf_1v2.d1	rrtf_1v2.d2	rrtf_1v3.p	rrtf_1v3.d1	rrtf_1v3.d2	rrtf_1v4.p	rrtf_1v4.d1	rrtf_1v4.d2	rrtf_2v3.p	rrtf_2v3.d1	rrtf_2v3.d2	rrtf_2v4.p	rrtf_2v4.d1	rrtf_2v4.d2	rrtf_3v4.p	rrtf_3v4.d1	rrtf_3v4.d2
34675	0.489575	0	0.00346016	0.775484	0.0876643	0.0747311	0.775225	0.0877053	0.0747983	0.725359	0.0932337	0.0760581	0.725148	0.0932347	0.0760464	1	0	0
34676	0.98881	0	0	0.919256	0.0594384	0.0390148	0.917702	0.0596179	0.0438447	0.916804	0.059619	0.04383	0.91984	0.0591864	0.0452543	1	0	0
34677	1	0	0	7.01559e-06	0.00754089	0.0533861	7.01564e-06	0.00752151	0.0531551	7.01588e-06	0.00752271	0.0531539	7.01524e-06	0.00752454	0.0531836	1	0	0
34678	0.968018	0.0155567	0.0143835	0.00261456	0.390418	0.0873639	0.00261454	0.391519	0.0875259	0.00354895	0.425272	0.110531	0.00354896	0.425084	0.110468	0.997457	0	0
34680	1	0	0	0.954271	0.0268945	0.0260202	0.954477	0.0266504	0.0258015	0.954475	0.0266503	0.0258015	0.954483	0.0266504	0.0258015	1	0	0
34681	0.287948	0.00650394	0	0.485293	0.217208	0.265209	0.543661	0.223477	0.265614	0.424301	0.21613	0.272513	0.478945	0.222254	0.272538	0.316489	0.00354589	0
34682	0.500782	0.00272602	0.00766393	0.172333	0.0647277	0.0947246	0.172328	0.0646496	0.0945777	0.235538	0.0636305	0.0873621	0.235534	0.0636001	0.0873064	0.995943	0.00157549	0.00157555
34683	0.987796	0.00331606	0.00339444	0.916398	0.0968447	0.101289	0.664809	0.0875699	0.105575	0.92115	0.0966905	0.100881	0.669662	0.0873962	0.104907	0.112221	0	0.00673934
34684	0.555447	0	0.00403751	0.774062	0.0231449	0.0301514	0.774166	0.0231557	0.030177	0.416468	0	0.0453498	0.416486	0	0.0453828	0.99804	0	0
34685	0.998245	0	0	0.0718718	0.0484748	0.020662	0.0718713	0.0484868	0.0206684	0.0718713	0.0484863	0.0206686	0.0718714	0.0484855	0.0206685	1	0	0
34686	0.43326	0.0115059	0.00740468	0.00734272	0.138417	0.199013	0.00621198	0.137775	0.199394	0.0038793	0.135989	0.201562	0.00323609	0.135581	0.202213	0.361829	0	0.00415458
34687	0.120048	0	0.00402093	0.458052	0.0797476	0.062873	0.458004	0.0799192	0.0629229	0.329992	0.0868596	0.063808	0.329996	0.086834	0.0638363	1	0	0
34689	1	0	0	0.393619	0.0140433	0.0394234	0.39362	0.0140435	0.0394155	0.39362	0.0140431	0.0394214	0.39362	0.0140435	0.0394168	1	0	0
34690	0.999539	0	0	0.362724	0.0581722	0.0413116	0.265162	0.0594946	0.0385748	0.362718	0.0581693	0.0413072	0.265159	0.0595283	0.0385991	0.243128	0.00260316	0
34691	0.0688068	0.00964562	0	0.351475	0.0950292	0.125877	0.550468	0.100136	0.120185	0.165536	0.0861386	0.134418	0.286227	0.0912096	0.129224	0.0305184	0.00596044	0
34692	0.209662	0	0.00806892	0.642372	0.0685346	0.0550782	0.642361	0.0684872	0.0550182	0.536894	0.0684963	0.0509911	0.536883	0.0684322	0.0509452	1	0	0
34694	0.256783	0.00783064	0	0.000278098	0.0256093	0.156222	3.38089e-09	0.0229637	0.236919	7.3931e-05	0.0191098	0.161625	6.48273e-10	0.0182109	0.241935	1.62489e-06	0	0.0968169
34695	0.730491	0.00393488	0.00190443	0.208094	0.0203495	0.036323	0.208075	0.0203048	0.0362322	0.188645	0.019586	0.0342784	0.188639	0.019517	0.0341461	1	0	0
34698	0.0863819	0.00719052	0.00114273	0.044743	0.0410001	0.0697984	0.0447423	0.0409878	0.069746	0.010287	0.0330436	0.0677392	0.0102869	0.0330401	0.0677316	1	0	0
34699	0.153201	0.00741727	0	0.177987	0.0177843	0.0369099	0.177982	0.017743	0.0368247	0.0792476	0.0153345	0.0398776	0.0792414	0.0153345	0.0398782	1	0	0
34700	0.2463	0.00279837	0	0.549536	0.00211929	0.00440746	0.549571	0.0021231	0.00441421	0.0971516	0	0.00477053	0.0971724	0	0.00476905	1	0	0
34701	1	0	0	0.0627436	0.0229645	0.0013435	0.0627395	0.0229996	0.00133824	0.0627399	0.0230113	0.00133536	0.0627402	0.023028	0.00133239	1	0	0
34703	1	0.0271642	0	0.0174674	0	0.302415	0.0174682	0	0.302023	0.00456463	0	0.250005	0.00456465	0	0.24999	1	0	0
34705	0.258652	0	0.00403237	0.370523	0.0423625	0.0207098	0.370536	0.0423431	0.0207087	0.258299	0.0464024	0.019495	0.258297	0.0464039	0.0194952	0.994977	0	0
34706	0.650232	0.00377812	0.00606045	0.357802	0.0601547	0.0790377	0.357772	0.0602237	0.0791211	0.42978	0.0605206	0.0766835	0.429766	0.0605524	0.0767253	0.999007	0	0
34708	1	0	0	0.312208	0.0291882	0.014345	0.312212	0.02889	0.0141966	0.312208	0.0289422	0.0142221	0.312221	0.0289125	0.0142081	1	0	0
34709	0.05725	0.00710213	0	0.617413	0.0789552	0.0624676	0.616354	0.0795955	0.0626809	0.92639	0.0688793	0.0661813	0.927444	0.0688789	0.0661772	1	0	0
34711	0.346444	0.0176743	0.00513368	0.404743	0.0870225	0.0604032	0.404721	0.0870635	0.0604354	0.615613	0.0750986	0.0599013	0.615603	0.0750891	0.059893	1	0	0
34712	0.259689	0.00181187	0	0.304842	0.0674277	0.0443222	0.304832	0.0673847	0.0443398	0.384571	0.0650216	0.0453355	0.384567	0.0650234	0.0453362	0.995915	0	0
34713	0.994977	0	0	0.0330364	0.0214228	0.0419805	0.0330378	0.0214094	0.0419553	0.0330377	0.0214106	0.0419542	0.0330374	0.0214086	0.0419537	1	0	0
34714	0.24275	0	0.00299542	0.252295	0.0198528	0.0400602	0.252288	0.0198772	0.0401102	0.375859	0.0199491	0.035033	0.375822	0.0199517	0.0350302	0.997118	0	0
34715	1	0.0107589	0.00103999	0.571238	0.0992842	0.133819	0.571328	0.0996084	0.134081	0.309795	0.084427	0.148896	0.309793	0.0844387	0.148926	1	0	0
34716	0.254522	0	0.00705699	0.882656	0.109317	0.103574	0.88316	0.109216	0.103477	0.749829	0.113505	0.101151	0.749838	0.113482	0.101133	1	0	0
34717	0.456479	0.298992	0	0.292406	0.557986	0.425662	0.292394	0.558223	0.426006	0.306889	0.70432	0.539043	0.306906	0.704018	0.538733	1	0	0
34719	0.537282	0.00630357	0.00249657	0.650262	0.0172427	0.0223241	0.650258	0.0172229	0.0222914	0.490688	0.0183312	0.0268664	0.490684	0.0183345	0.0268702	1	0	0
34721	0.24359	0.00634043	0	0.997102	0.00812647	0.00811788	0.996258	0.00810459	0.00808223	0.563434	0.00809829	0.0163322	0.563476	0.00808584	0.0163077	1	0	0
34722	0.34329	0.00401787	0	0.974203	0.092856	0.0935671	0.973319	0.0927865	0.0934948	0.907927	0.0924673	0.0951449	0.907941	0.0924671	0.0951448	1	0	0
34723	0.246471	0	0.00521085	0.274159	0.0648616	0.111671	0.274182	0.0648733	0.111716	0.397195	0.0714967	0.106685	0.397185	0.0714677	0.106702	1	0	0
34724	0.817029	0.00549208	0.00206201	0.0158225	0.113761	0.0494456	0.015822	0.113936	0.0495042	0.0223642	0.118312	0.0547062	0.0223642	0.118313	0.0547067	0.994183	0	0
34726	0.248526	0	0.00304772	0.643725	0.0305007	0.0230933	0.643745	0.0304877	0.0230839	0.474014	0.0338519	0.0223162	0.474008	0.0338397	0.0223091	1	0	0
34727	0.0199624	0	0.00632882	0.0816685	0.0178766	0.00599535	0.081674	0.0180152	0.0060425	0.0119465	0.0252104	0.00567722	0.0119465	0.025208	0.00567712	1	0	0
34730	1	0	0	1	0	0	0.991043	0	0	1	0	0	0.989864	0	0	1	0	0
34731	0.243415	0.0120339	0	0.562745	0.0213301	0.0104884	0.562715	0.021329	0.0104878	1	0.0210826	0.0212157	0.992942	0.0213754	0.0215077	0.997796	0	0
34732	0.0194128	0	0.015614	0.360534	0.0566594	0.0358294	0.360599	0.0564964	0.0357349	0.0987326	0.0677724	0.0321282	0.0987365	0.0677275	0.0321053	1	0	0
34733	0.369454	1.12404e-05	0.00374484	0.0552521	0.0533489	0.134274	0.0443238	0.0528367	0.138346	0.0820295	0.0595172	0.135925	0.0667245	0.0589633	0.140512	0.26782	0	0.00097701
34734	0.574951	0.00438849	0.0021879	0.62397	0.0488878	0.039051	0.623932	0.0489195	0.0390747	0.76006	0.0436459	0.0378837	0.760149	0.0437011	0.0379282	1	0	0
34735	0.665657	0.0164029	0.00978252	0.704893	0.175535	0.196351	0.7801	0.173257	0.188314	0.617997	0.184521	0.214374	0.687378	0.18261	0.206217	0.334844	0.00495107	0
34736	0.465838	0.0338442	0.00503305	0.187681	0.431624	1.12595	0.191964	0.413486	0.982305	0.136185	0.394892	0.931418	0.139541	0.377423	0.840351	0.881222	0.0155411	0
34737	1	0	0	0.637924	0.00285166	0.00442577	0.639115	0.00300136	0.0046588	0.637976	0.00282935	0.00439161	0.638178	0.00289399	0.0044913	1	0	0
34738	1	0	0	0.655729	0.0218174	0.0142246	0.655722	0.0219059	0.0142888	0.655724	0.0218308	0.0142346	0.655721	0.0218276	0.0142323	1	0	0
34739	0.0910163	0.0165213	0.00291768	0.825555	0.101555	0.0949033	0.825558	0.101653	0.095001	0.702932	0.0867579	0.0982388	0.702932	0.0867482	0.0982375	1	0	0
34740	0.244171	0	0.00390527	0.996903	0.0301231	0.0299741	1	0.0301672	0.030018	0.778461	0.033723	0.0288291	0.778509	0.0337809	0.0288786	0.983997	0	0
34741	0.333917	0	0.00298397	0.404977	0.0118578	0.00572251	0.404682	0.0115763	0.00558616	0.267332	0.0135986	0.00441513	0.267131	0.0132514	0.00428724	0.991313	0	0
34742	0.956142	0.0188177	0.0206785	0.569511	0.192146	0.269691	0.569509	0.19226	0.269843	0.586456	0.179008	0.245981	0.586458	0.17913	0.246194	0.998556	0	0
34743	0.881752	0.00331665	0.00433549	0.686891	0.185293	0.154343	0.686574	0.185746	0.154406	0.692122	0.176685	0.149291	0.692123	0.176672	0.149332	1	0	0
34745	0.935272	0.00459896	0.00523476	0.682776	0.106348	0.127763	0.682762	0.106311	0.127727	0.702637	0.1059	0.124975	0.7028	0.106051	0.125021	1	0	0
34747	0.997716	0	0	0.723496	0.0223358	0.0408535	0.723474	0.0224164	0.0408616	0.723419	0.022412	0.0408561	0.723442	0.0224257	0.0408476	1	0	0
34748	0.0274253	0	0.00742253	0.90377	0.245055	0.237066	0.903772	0.245052	0.237063	0.621229	0.256164	0.224843	0.621229	0.256164	0.224844	1	0	0
34749	0.281008	0.0227232	0	0.159399	0.223614	0.110754	0.159441	0.222902	0.110686	0.224801	0.208325	0.11945	0.224799	0.208321	0.119449	0.993877	0	0
34750	0.482382	0.031052	0.00471228	0.020919	0.176866	0.294304	0.0232655	0.173563	0.286529	0.014179	0.186807	0.318451	0.0157588	0.183136	0.310082	0.695982	0.00509932	0.00295483
34751	0.815744	0.00832496	0.00265921	0.955235	0.206751	0.202998	0.954778	0.206619	0.202798	0.960996	0.212318	0.208781	0.96106	0.212327	0.208774	0.994412	0	0
34752	0.889609	0.00160657	0.00197586	0.190567	0.0379976	0.0537586	0.190561	0.0380615	0.0538622	0.209373	0.0396743	0.0561723	0.209381	0.0396745	0.0561623	1	0	0
34753	0.599859	0.00443189	0	0.189257	0.108521	0.209497	0.189257	0.108506	0.20948	0.165993	0.10996	0.22568	0.166026	0.109667	0.224769	0.99198	0	0
34754	0.0420359	0	0.017346	0.00053908	0.155571	0.327618	0.000195635	0.153368	0.337808	0.0022445	0.163748	0.31875	0.000879489	0.161139	0.328953	0.0507659	0	0.00744433
34755	0.484343	0.00583279	0.0102989	0.000194957	0.161908	0.341717	0.000197845	0.159663	0.337049	0.00037649	0.16804	0.345761	0.000378496	0.165676	0.34107	0.871852	0.00414559	0.00341454
34756	0.000106785	0	0.0516924	0.68248	0.0241702	0.0335728	0.682458	0.0241967	0.0336024	0.0135812	0.101715	0.0268526	0.0135814	0.101684	0.026845	0.997907	0	0
34757	0.0368041	0.0119039	0	0.0905138	0.360135	0.0462172	0.0905328	0.358556	0.0464965	0.138754	0.362353	0.0571895	0.138751	0.363124	0.0568502	0.943799	0	0
34758	1	0	0	0.655574	0.0442356	0.0602411	0.883467	0.0409778	0.0456009	0.655581	0.0442212	0.0602231	0.883404	0.0408443	0.0454692	0.250837	0.00866402	0
34759	1	0	0	0.249406	0.0147214	0	0.24941	0.0147204	0	0.249411	0.0147269	0	0.249411	0.0147283	0	1	0	0
34762	0.0230664	0.106672	0.278344	1.44136e-06	0.277799	0.0465452	1.44142e-06	0.277411	0.0464969	4.61794e-10	0.322848	0.0383221	4.61723e-10	0.321352	0.0381237	1	0	0
34763	0.545906	0.00993582	0.00361304	0.120093	0.0452254	0.0853158	0.120109	0.0452722	0.0853896	0.0628478	0.0371456	0.0834541	0.0628465	0.0371623	0.083479	1	0	0
34764	1	0	0	0.878166	0.0462453	0.0429597	0.96371	0.044747	0.045716	0.87805	0.0460757	0.0428244	0.965755	0.0447358	0.0457096	0.262882	0	0.002663
34765	0.114234	0	0.00994193	0.0454695	0.0128226	0.0947702	0.0780231	0.0202243	0.0930173	0.133023	0.0295226	0.110265	0.19971	0.0378304	0.105638	0.261588	0.00507391	0
34767	0.195751	0.0163908	0.0036766	0.723629	0.0949035	0.107479	0.723638	0.0949083	0.107451	0.454156	0.0848276	0.109951	0.454156	0.0848284	0.109952	0.997945	0	0
34768	0.653766	0.00777679	0.00391972	0.432594	0.227192	0.280347	0.383766	0.224427	0.282405	0.366776	0.21192	0.270944	0.322285	0.208691	0.272364	0.286977	0	0.00196914
34769	0.692797	0.00555224	0.00745744	0.0313755	0.0506822	0.089603	0.0313759	0.0506875	0.0896008	0.0432263	0.0496142	0.0856562	0.0432244	0.0496132	0.0856542	1	0	0
34770	0.687416	0.00474161	0.00747396	0.000193459	0.0674848	0.194062	0.000193458	0.0674763	0.193837	0.000411297	0.0768328	0.19828	0.000411297	0.0768328	0.19828	1	0	0
34771	0.332517	0.271585	0.418101	0.0667221	0.104964	0.417874	0.066721	0.105158	0.415407	1	0.58733	1.67536	0.945343	2.27199	2.66609	0.13752	0	0
34772	0.265363	0	0.00492403	0.359135	0.0760916	0.127353	0.200261	0.0694938	0.138798	0.457592	0.0815307	0.120567	0.270202	0.0751442	0.131681	0.222805	0	0.0153036
34776	0.573665	0.00291438	0.00590932	0.529547	0.0730339	0.0586723	0.967513	0.0783125	0.079364	0.433048	0.0694707	0.0530718	0.908352	0.0755153	0.0727472	0.0213106	0	0.0193404
34777	0.255228	0	0.00452677	0.00684854	0.0934307	0.247184	0.00967879	0.0919981	0.235075	0.0116506	0.100148	0.240662	0.0161457	0.0983293	0.228257	0.274865	0.00468754	0
34778	0.953902	0.00732425	0.00804504	0.5636	0.138292	0.103431	0.56358	0.138281	0.103513	0.544347	0.130683	0.0970968	0.544512	0.130402	0.096891	0.999173	0	0
34779	0.251618	0.0271961	0	0.804982	0.444893	0.565012	0.967089	0.500771	0.479488	0.462939	0.335181	0.813591	0.682819	0.448001	0.660634	0.274994	0.00587252	0
34780	0.849297	0.00440691	0.0093736	0.853609	0.0486995	0.0535768	0.853918	0.0484504	0.0530844	0.880147	0.0485314	0.0519252	0.882122	0.0482803	0.0515215	1	0	0
34781	0.462109	0	0.00264704	0.793683	0.0226511	0.0203847	0.793739	0.022666	0.020396	0.649957	0.0243151	0.0200172	0.649955	0.0243222	0.0200312	0.99555	0	0
34782	1	0	0	0.0548489	0.00670121	0.0269782	0.054849	0.00671705	0.0270431	0.0548483	0.00670811	0.027009	0.0548492	0.00672368	0.0270509	1	0	0
34783	0.999369	0	0	0	0.0471237	225.438	2.22045e-16	0.176042	1115.57	0	0.0322288	411.879	2.22045e-16	0.154254	1355.82	0.732951	0.319923	0.246416
34784	0.105324	0.00317759	0	0.656225	0.00624827	0.00424493	0.655661	0.0061935	0.00420723	0.676187	0.00257334	0.00397618	0.675701	0.00257818	0.00398415	1	0	0
34785	1	0	0	0.0689099	0.0422124	0.0225816	0.0689076	0.0420495	0.0224714	0.0689143	0.0420004	0.0224449	0.0689146	0.0419984	0.0224438	1	0	0
34786	0.995419	0	0	0.0192648	0	0.0618214	0.0192647	0	0.0618533	0.0197235	0	0.0618057	0.0192651	0	0.0618013	1	0	0
34787	0.240217	0	0.00226805	1	0.00777134	0.00776094	0.743786	0.00734465	0.00921163	0.731162	0.00909353	0.00718074	1	0.00883534	0.0087479	0.249197	0	0.00226378
34788	0.997619	0	0	0.975184	0.0424264	0.0430795	0.97352	0.0424707	0.0431238	0.976231	0.0424021	0.0430467	0.973516	0.0424717	0.0431214	1	0	0
34790	0.997533	0	0	0.455588	0.123286	0.0537214	0.455637	0.122753	0.0535929	0.455571	0.123451	0.0539057	0.455579	0.123457	0.0539245	0.979379	0	0
34791	0.270431	0.00548617	0	0.125742	0.0907958	0.0524116	0.16901	0.091762	0.056443	0.183113	0.0899554	0.0548901	0.23886	0.0909339	0.0591342	0.273393	0	0.00231534
34792	1	0	0	0.211934	0.0136575	0.0324033	0.211937	0.0136807	0.032452	0.211943	0.0136642	0.0324187	0.211937	0.0136818	0.0324613	1	0	0
34793	0.108453	0.0163618	0	0.198779	0.0872794	0.167056	0.198782	0.087488	0.167968	0.0768947	0.0681106	0.183268	0.0768929	0.0680436	0.18329	0.996329	0	0
34794	0.664738	0.00516709	0	0.104264	0.095684	0.325009	0.104261	0.0956123	0.325301	0.101972	0.0986984	0.326455	0.101972	0.0986984	0.32645	1	0	0
34795	0.304337	0.00919459	0.00183904	0.468522	0.182435	0.140071	0.468468	0.182284	0.139981	0.618981	0.180679	0.151021	0.618988	0.180683	0.150975	0.998358	0	0
34796	1	0	0	0.177477	0.136854	0.0885417	0.177476	0.136851	0.0885392	0.177476	0.136851	0.0885391	0.177476	0.136852	0.0885399	0.996401	0	0
34797	0.000208772	0.0463809	0.00439226	0.556695	0.132307	0.115526	0.641395	0.132843	0.11909	0.169307	0.0872003	0.126895	0.131827	0.0856076	0.128575	0.247186	0	0.00187499
34798	0.909903	0.0145428	0.0118224	0.832166	0.192396	0.209662	0.832166	0.192293	0.209538	0.848639	0.183458	0.198709	0.847594	0.183538	0.198537	0.995036	0	0
34799	0.985224	0	0	0.612948	0.00221767	0.00167481	0.613278	0.00220277	0.00166297	0.612898	0.00218228	0.00164788	0.6129	0.00217226	0.00164029	1	0	0
34800	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
34801	0.260582	0.00157969	0	0.0762135	0.0144914	0.0468035	0.0762119	0.0144486	0.0467844	0.051163	0.0128903	0.04747	0.0511632	0.0128683	0.0474062	0.991006	0	0
34802	0.503518	0.00452923	0.0153709	0.370825	0.376167	0.26772	0.37071	0.377853	0.2686	0.28762	0.371255	0.245752	0.287618	0.371367	0.245786	1	0	0
34803	0.734187	0.0119752	0.00389414	0.0796876	0.305934	0.580033	0.0796876	0.305974	0.580112	0.0662592	0.281896	0.546544	0.0662652	0.282408	0.547679	1	0	0
34804	0.689149	0.0135983	0.00636672	0.325795	0.111365	0.152709	0.325775	0.111467	0.152831	0.287995	0.108074	0.149258	0.287995	0.108076	0.149261	1	0	0
34805	1	0	0	0.316943	0.00317958	0.00539533	0.316816	0.0032095	0.00544697	0.31697	0.00319237	0.00541823	0.316859	0.00320302	0.00543595	1	0	0
34806	0.868677	0.0146952	0.0219533	0.0626873	0.101743	0.162155	0.045541	0.100619	0.167862	0.0851749	0.111056	0.174267	0.0620581	0.109554	0.180622	0.253857	0	0.00211252
34807	0.984295	0.00103323	0.00106492	0.196486	0.00652671	0.00270788	0.196475	0.00653007	0.00270518	0.194834	0.00666571	0.00275872	0.194795	0.00650426	0.00269061	0.993066	0	0
34808	0.104514	0.00298858	0	0.280834	0.0321443	0.0463323	0.230777	0.031781	0.0475153	0.205063	0.0295279	0.0447063	0.164252	0.0291025	0.0456675	0.256909	0	0.00114121
34809	0.276479	0.00574974	0	0.987739	0.0737935	0.074209	0.987677	0.0738921	0.0742623	0.793846	0.0678307	0.0753756	0.793853	0.0678266	0.0753729	0.998353	0	0
34810	0.950465	0.00292059	0.0032177	0.998676	0.0714364	0.0715486	1	0.0714258	0.0715164	0.979562	0.0743967	0.0736052	0.979522	0.0743936	0.0735961	1	0	0
34811	0.320808	0.00928862	0	0.247131	0.0636416	0.0444106	0.247131	0.0637151	0.0444701	0.325169	0.064749	0.0478102	0.32517	0.0647393	0.0477939	0.99785	0	0
34812	0.442797	0.0226993	0.00809839	0.131791	0.117239	0.194563	0.131816	0.117022	0.19411	0.0814859	0.102986	0.182668	0.0814828	0.102917	0.182522	1	0	0
34813	0.102386	0.0310729	0	0.318497	0.153104	0.200006	0.312167	0.156571	0.20625	0.137455	0.137281	0.206284	0.13494	0.140749	0.213813	0.176173	0.00348959	0
34814	0.601276	0.0123173	0.00110098	0.244048	0.121514	0.165113	0.244047	0.121531	0.165084	0.185487	0.125542	0.179173	0.185482	0.125543	0.179179	0.997729	0	0
34815	0.191625	0.00565511	0	0.992641	0.00973465	0.00965065	0.993045	0.0097291	0.00964489	0.460777	0.00366537	0.0117397	0.460775	0.00366396	0.0117372	1	0	0
34817	0.21018	0.0206298	0	0.945986	0.428678	0.434778	0.826397	0.424891	0.444808	0.767102	0.414122	0.440506	0.654012	0.411479	0.451141	0.137878	0	0.00575584
34818	0.253884	0	0.0066333	0.782918	0.201697	0.180692	0.782783	0.202068	0.181076	0.652662	0.208718	0.175215	0.652608	0.208936	0.175378	0.997488	0	0
34819	0.0591696	0	0.00864366	2.44976e-09	0.113187	0.563237	2.44961e-09	0.113192	0.562872	9.7476e-09	0.119359	0.563958	9.74759e-09	0.119356	0.563918	0.998204	0	0
34822	0.188061	0.00115398	0.00292691	0.00617682	0.0102025	0.0236777	0.00617674	0.0102368	0.0237479	0.0350669	0.013102	0.0239979	0.0350662	0.0131069	0.024007	1	0	0
34824	0.272965	0.00228414	0	0.0526365	0.0347432	0.00922698	0.135558	0.0310483	0.0113031	0.0800082	0.0328483	0.0100271	0.194428	0.0292107	0.0122314	0.103078	0	0.00481914
34825	1	0.00415735	0.00134396	0.932229	0.0532006	0.0510389	0.801638	0.0570375	0.0503971	0.929938	0.0501728	0.0525441	0.929793	0.0539355	0.0516752	0.252485	0.0022701	0
34826	0.99216	0	0	0.438295	0.0581632	0.0378707	0.438296	0.0581823	0.0378836	0.43829	0.0581867	0.0378857	0.438289	0.058192	0.0378901	1	0	0
34828	0.288368	0	0.00150836	0.881074	0.0574674	0.0603788	0.803414	0.0568598	0.0616947	0.960417	0.0587143	0.0596964	0.880967	0.0581349	0.0610397	0.282295	0	0.00160108
34830	1	0	0	0.472334	0.0053075	0.00909866	0.472221	0.00527758	0.00904602	0.472222	0.00527575	0.0090457	0.472208	0.00527503	0.00904423	1	0	0
34831	0.715289	0.00209798	0.00893497	0.933753	0.095037	0.0892658	0.932462	0.0951	0.0893621	0.894615	0.0978873	0.0874956	0.895782	0.0968166	0.0881285	0.998956	0	0
34832	1	0	0	0.0466211	0.00718035	0	0.0466208	0.00717151	0	0.0466239	0.00715623	0	0.0466177	0.00716196	0	1	0	0
34833	1	0	0	0.471236	0.00200403	0.00346696	0.471282	0.00198656	0.00344059	0.471563	0.00200052	0.00346375	0.471264	0.00198059	0.00342978	1	0	0
34834	0.961545	0.00131714	0.00121913	0.433855	0.0942606	0.0774533	0.433896	0.0941282	0.0773461	0.445886	0.0967523	0.0801185	0.445886	0.0967496	0.080117	1	0	0
34835	1	0	0	0.0959682	0	0.245788	0.095972	0	0.245568	0.0959747	0	0.245447	0.0959694	0	0.245641	0.998025	0	0
34836	0.994819	0	0	0.228267	0.110108	0.0627133	0.172838	0.115533	0.0619796	0.228267	0.11009	0.062709	0.172838	0.115538	0.0619773	0.259109	0.00352924	0
34837	0.547587	0.00483559	0.00214034	0.650547	0.0654983	0.0784205	0.650498	0.0655629	0.0784297	0.506501	0.0575749	0.0761792	0.506515	0.0575466	0.0762	1	0	0
34838	1	0.00278782	0	0.0457805	0.0204534	0.0592562	0.0457807	0.0204553	0.0592553	0.0411136	0.018735	0.0555534	0.0411133	0.0187353	0.0555479	1	0	0
34839	1	0	0	0.386055	0.0179715	0.0259431	0.386083	0.0179315	0.0259068	0.386064	0.017935	0.0259077	0.386088	0.0179308	0.0259011	0.99785	0	0
34840	1	0	0	0.0472619	0.00927231	0.0238298	0.0718552	0.00894858	0.0213844	0.0472618	0.00927394	0.023834	0.0718554	0.00894966	0.0213854	0.244765	0.00155726	0
34841	0.122213	0	0.00584624	0.0952226	0.0410768	0.0916005	0.0952231	0.0410777	0.0916119	0.171002	0.0501877	0.0944623	0.171	0.05019	0.0944705	0.998563	0	0
34843	1	0	0	0.237959	0.00559759	0.0118036	0.237942	0.00558574	0.0117828	0.237937	0.00556858	0.011746	0.237934	0.0055656	0.0117416	1	0	0
34845	0.541074	0	0.0428158	0.988325	0.286401	0.287164	0.988584	0.283935	0.284503	0.880079	0.287788	0.279861	0.875573	0.286066	0.277837	0.919464	0.00482666	0.00407406
34847	0.996108	0	0	0.0477845	0.0568543	0.133647	0.0678338	0.056484	0.124968	0.0477847	0.0568194	0.133692	0.0678343	0.0564698	0.124967	0.282376	0.0041425	0
34848	0.367015	0.0227171	0.00878541	0.460576	0.123532	0.155765	0.600918	0.124581	0.147251	0.278496	0.116576	0.166983	0.38572	0.117786	0.157918	0.146164	0.00609519	0
34850	0.585073	0.0361909	0.0171072	0.282825	0.254157	0.123661	0.282811	0.254596	0.123915	0.368968	0.228272	0.117289	0.368967	0.228335	0.117289	1	0	0
34851	0.102007	0	0.00476643	0.00468904	0.0120118	0.0411727	0.00580772	0.0103139	0.0380973	0.00875026	0.0129877	0.0459949	0.0119049	0.0108702	0.0423233	0.729496	0.0089637	0.00704575
